continent,country,website,crawl_id,found,num_requests,html,css,javascript,images,fonts,transferred_bytes
South America,Uruguay,https://www.abitab.com.uy,6a5bc498dea704d82f728cbc,True,2.0,1.0,0.0,0.0,1.0,0.0,10925.0
South America,Uruguay,https://www.disco.com.uy,6a5bc4973b63408647917e82,True,172.0,4.0,8.0,39.0,95.0,3.0,8466521.0
South America,Uruguay,https://www.minisouruguay.com.uy,6a5bc4973bae23b2d3a41ac1,True,168.0,8.0,3.0,15.0,127.0,2.0,9688567.0
South America,Uruguay,https://mundomascota.uy,6a5bc49ac400374fd00b8108,True,3.0,2.0,0.0,0.0,1.0,0.0,10954.0
South America,Uruguay,https://tera.uy,6a5bc4a02addff24a9e3b9b8,True,17.0,1.0,6.0,6.0,3.0,1.0,1919638.0
South America,Uruguay,https://www.pedidosya.com.uy,6a5bc498bf3d570c2240b0df,True,6.0,3.0,0.0,2.0,0.0,0.0,483554.0
South America,Uruguay,https://www.remax.com.uy,6a5bc49af15abd91c6ddd4f8,True,133.0,5.0,1.0,86.0,21.0,1.0,7385493.0
South America,Uruguay,https://laopera.com.uy,6a5bc49ca1e244c1f12c34de,True,112.0,3.0,4.0,20.0,53.0,3.0,9283741.0
South America,Uruguay,https://superoutlet.uy,6a5bc49df3f5803d42777859,True,113.0,6.0,2.0,13.0,61.0,2.0,8047551.0
South America,Uruguay,https://www.telenoche.com.uy,6a5bc49d7ccc4f913a1dd2d3,True,146.0,11.0,3.0,26.0,83.0,2.0,8917466.0
Oceania,Australia,https://www.ancestry.com.au,6a5bc49d6e66608e479a33fb,True,7.0,2.0,0.0,2.0,0.0,0.0,1128105.0
Oceania,Australia,https://www.news.com.au,6a5bc49f2d20a7b3274e3598,True,2.0,2.0,0.0,0.0,0.0,0.0,2608.0
Oceania,Australia,https://www.bunnings.com.au,6a5bc4a1690657e9894f9619,True,7.0,4.0,0.0,2.0,0.0,0.0,416207.0
Oceania,Australia,https://www.abc.net.au,6a5bc4a165b78c057d19a149,True,239.0,5.0,8.0,65.0,132.0,5.0,15695326.0
Oceania,Australia,https://www.ebay.com.au,6a5bc4a3b9bbaf2bdee60099,True,188.0,10.0,2.0,50.0,106.0,2.0,13117873.0
Oceania,Australia,https://www.escortsandbabes.com.au,6a5bc4a34901d7a0ff56c657,True,14.0,9.0,0.0,3.0,0.0,0.0,758951.0
Oceania,Australia,https://www.mathsonline.com.au,6a5bc4a4bf3d570c2240b0e8,True,91.0,5.0,6.0,34.0,28.0,2.0,12859771.0
Oceania,Australia,https://www.deakin.edu.au,6a5bc4a43bcaf64bef8e5309,True,7.0,4.0,0.0,2.0,0.0,0.0,417573.0
Oceania,Australia,https://www.commbank.com.au,6a5bc4a5dea704d82f728cc1,True,86.0,6.0,3.0,30.0,30.0,2.0,7242345.0
Oceania,Australia,https://www.locanto.com.au,6a5bc4a59eebe03859c27fb7,True,6.0,2.0,0.0,2.0,1.0,0.0,422974.0
Oceania,Australia,https://canvas.lms.unimelb.edu.au,6a5bc4a6d4e9ad277c17fea6,True,9.0,6.0,0.0,2.0,0.0,0.0,418450.0
Oceania,Australia,https://www.carsales.com.au,6a5bc4a5face262cfb0fb611,True,4.0,2.0,0.0,1.0,1.0,0.0,20074.0
Oceania,Australia,https://www.woolworths.com.au,6a5bc4a659056ff44d4c5dce,True,2.0,2.0,0.0,0.0,0.0,0.0,773.0
Oceania,Australia,https://canvas.sydney.edu.au,6a5bc4a6c400374fd00b810e,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.kmart.com.au,6a5bc4a9fd7cd34eec032fdf,True,2.0,2.0,0.0,0.0,0.0,0.0,763.0
Oceania,Australia,https://reg.bom.gov.au,6a5bc4a82d20a7b3274e359d,True,78.0,2.0,1.0,10.0,61.0,0.0,2749316.0
Oceania,Australia,https://www.afl.com.au,6a5bc4ab6e66608e479a3405,True,167.0,7.0,2.0,63.0,48.0,1.0,28356501.0
Oceania,Australia,https://auspost.com.au,6a5bc4ab663b29181fae670a,True,90.0,3.0,5.0,19.0,50.0,3.0,7103160.0
Oceania,Australia,https://ilearn.mq.edu.au,6a5bc4ac90e9fd814c56e84e,True,27.0,3.0,2.0,9.0,6.0,1.0,6938702.0
Oceania,Australia,https://m.coolrom.com.au,6a5bc4ac21c93ed74b096295,True,30.0,4.0,1.0,14.0,4.0,0.0,2165270.0
Oceania,Australia,https://my.gov.au,6a5bc4ad59056ff44d4c5dd3,True,59.0,1.0,16.0,11.0,26.0,1.0,4384074.0
Oceania,Australia,https://www.myer.com.au,6a5bc4ad2addff24a9e3b9cc,True,218.0,9.0,1.0,79.0,60.0,0.0,21393977.0
Oceania,Australia,https://login.my.gov.au,6a5bc4ad690657e9894f9623,True,53.0,3.0,12.0,15.0,17.0,3.0,6990521.0
Oceania,Australia,https://hotcopper.com.au,6a5bc4adcaf573d009ddef60,True,179.0,6.0,2.0,70.0,31.0,3.0,17968369.0
Oceania,Australia,https://www.theage.com.au,6a5bc4afc400374fd00b8114,True,262.0,21.0,4.0,61.0,106.0,15.0,16327444.0
Oceania,Australia,https://www.smh.com.au,6a5bc4b2c2bb4240f4a4225b,True,261.0,21.0,4.0,61.0,105.0,16.0,16511620.0
Oceania,Australia,https://www.9news.com.au,6a5bc4b591159f587c13c1d3,True,145.0,17.0,3.0,37.0,57.0,5.0,13076267.0
Oceania,Australia,https://www.domain.com.au,6a5bc4b5fd7cd34eec032fe4,True,2.0,2.0,0.0,0.0,0.0,0.0,765.0
Oceania,Australia,https://www.ozbargain.com.au,6a5bc4b521b0e417458193ee,True,126.0,7.0,3.0,26.0,66.0,1.0,7009106.0
Oceania,Australia,https://www.bom.gov.au,6a5bc4b644adc84cc8504114,True,2.0,2.0,0.0,0.0,0.0,0.0,2776.0
Oceania,Australia,https://www.ato.gov.au,6a5bc4b64901d7a0ff56c668,True,2.0,2.0,0.0,0.0,0.0,0.0,759.0
Oceania,Australia,https://www.mechanicdesk.com.au,6a5bc4b63bcaf64bef8e5313,True,2.0,1.0,0.0,0.0,0.0,0.0,550.0
Oceania,Australia,https://www.nine.com.au,6a5bc4b6a1e244c1f12c3551,True,148.0,16.0,3.0,37.0,58.0,5.0,13080190.0
Oceania,Australia,https://premier.ticketek.com.au,6a46e3cd16730009717dc52c,True,17.0,3.0,0.0,4.0,1.0,0.0,2065324.0
Oceania,Australia,https://www.stan.com.au,6a5bc4b72d20a7b3274e35ee,True,107.0,6.0,4.0,50.0,15.0,4.0,5088734.0
Oceania,Australia,https://www.originenergy.com.au,6a5bc4b87ccc4f913a1dd368,True,83.0,34.0,0.0,25.0,11.0,0.0,5125377.0
Oceania,Australia,https://abr.business.gov.au,6a5bc4b969afcda5fe2c2b1c,True,21.0,1.0,2.0,6.0,10.0,1.0,2163288.0
Oceania,Australia,https://www.tripadvisor.com.au,6a5bc4b959056ff44d4c5e11,True,4.0,2.0,0.0,1.0,1.0,0.0,31198.0
Oceania,Australia,https://www.9now.com.au,6a5bc4b93b63408647917f31,True,90.0,5.0,18.0,41.0,8.0,2.0,4596741.0
Oceania,Australia,https://careers.woolworthsgroup.com.au,6a5bc4bc6fb2686933480e64,True,140.0,13.0,13.0,67.0,37.0,4.0,22717089.0
Oceania,Australia,https://www.punters.com.au,6a5bc4be3bae23b2d3a41b6c,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Oceania,Australia,https://internetbanking.suncorpbank.com.au,6a5bc4bd21c93ed74b0962b6,True,45.0,5.0,2.0,15.0,8.0,2.0,5146320.0
Oceania,Australia,https://www.itipfooty.com.au,6a5bc4bdd4e9ad277c17feb2,True,84.0,3.0,3.0,23.0,31.0,1.0,6721643.0
Oceania,Australia,https://www2.my.commbiz.commbank.com.au,6a5bc4be90e9fd814c56e86c,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.skyscanner.com.au,6a5bc4bf54fa443e8b87a287,True,16.0,5.0,2.0,3.0,3.0,0.0,1338198.0
Oceania,Australia,https://www.target.com.au,6a5bc4bffd7cd34eec032fe9,True,2.0,2.0,0.0,0.0,0.0,0.0,765.0
Oceania,Australia,https://immi.homeaffairs.gov.au,6a5bc4bf4901d7a0ff56c66d,True,2.0,2.0,0.0,0.0,0.0,0.0,773.0
Oceania,Australia,https://www.eventcinemas.com.au,6a5bc4c144adc84cc8504119,True,178.0,12.0,2.0,31.0,103.0,3.0,14492169.0
Oceania,Australia,https://www.templeandwebster.com.au,6a5bc4c1663b29181fae6767,True,7.0,4.0,0.0,2.0,0.0,0.0,410964.0
Oceania,Australia,https://www.hoyts.com.au,6a5bc4c19eebe03859c27fc0,True,221.0,4.0,7.0,71.0,103.0,4.0,9231558.0
Oceania,Australia,https://www.espn.com.au,6a5bc4c1872df44b3dafc24b,True,191.0,4.0,4.0,38.0,109.0,0.0,14322886.0
Oceania,Australia,https://www.hotdoc.com.au,6a5bc4c1face262cfb0fb618,True,40.0,1.0,3.0,7.0,13.0,1.0,4235255.0
Oceania,Australia,https://www.rebelsport.com.au,6a5bc4c17d1e54bf972a3e6b,True,158.0,2.0,7.0,42.0,95.0,1.0,12984239.0
Oceania,Australia,https://justjeans.jgl.com.au,6a5bc4c4f3f5803d427778cd,True,14.0,4.0,2.0,2.0,2.0,1.0,444106.0
Oceania,Australia,https://www.carexpert.com.au,6a5bc4c43bcaf64bef8e5318,True,531.0,15.0,104.0,184.0,130.0,4.0,20057358.0
Oceania,Australia,https://www.peteralexander.com.au,6a5bc4c4bf3d570c2240b146,True,137.0,10.0,10.0,37.0,42.0,5.0,9026225.0
Oceania,Australia,https://app.pricefinder.com.au,6a5bc4c63bae23b2d3a41b71,True,2.0,2.0,0.0,0.0,0.0,0.0,771.0
Oceania,Australia,https://www.theiconic.com.au,6a5bc4c690e9fd814c56e872,True,7.0,4.0,0.0,2.0,0.0,0.0,412976.0
Oceania,Australia,https://www.service.nsw.gov.au,6a5bc4c6dea704d82f728d1a,True,130.0,3.0,19.0,78.0,12.0,3.0,4600850.0
Oceania,Australia,https://www.couriermail.com.au,6a5bc4c7fd7cd34eec032fee,True,2.0,2.0,0.0,0.0,0.0,0.0,2608.0
Oceania,Australia,https://www.bet365.com.au,6a5bc4c8f15abd91c6ddd580,True,5.0,2.0,1.0,0.0,2.0,0.0,37079.0
Oceania,Australia,https://my.unsw.edu.au,6a5bc4ca0e531a4f79a9453b,True,27.0,1.0,2.0,4.0,20.0,0.0,427324.0
Oceania,Australia,https://www.skynews.com.au,6a5bc4c84901d7a0ff56c672,True,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.pickles.com.au,6a5bc4c869afcda5fe2c2b34,True,126.0,5.0,5.0,30.0,45.0,9.0,13114889.0
Oceania,Australia,https://www.realbabes.com.au,6a5bc4ca65b78c057d19a23b,True,12.0,2.0,1.0,3.0,2.0,0.0,102450.0
Oceania,Australia,https://www.perthnow.com.au,6a5bc4c921b0e4174581946f,True,106.0,2.0,5.0,34.0,39.0,7.0,12846745.0
Oceania,Australia,https://m.countryroad.com.au,6a5bc4ca14cda9f4aa765a5d,True,3.0,2.0,0.0,0.0,1.0,0.0,4608.0
Oceania,Australia,https://www.citychic.com.au,6a5bc4cc8ef503bead5c8bf6,True,5.0,2.0,1.0,0.0,2.0,0.0,37083.0
Oceania,Australia,https://online.transport.wa.gov.au,6a5bc4ce9f3283959e0df633,True,7.0,3.0,1.0,0.0,2.0,1.0,80389.0
Oceania,Australia,https://www.kenogo.com.au,6a5bc4d04901d7a0ff56c678,True,7.0,4.0,0.0,2.0,0.0,0.0,419135.0
Oceania,Australia,https://echo360.net.au,6a5bc4d03bae23b2d3a41b76,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.ebgames.com.au,6a5bc4d0690657e9894f965b,True,7.0,4.0,0.0,2.0,0.0,0.0,412016.0
Oceania,Australia,https://www.marketindex.com.au,6a5bc4d1f15abd91c6ddd588,True,7.0,2.0,0.0,2.0,2.0,0.0,404906.0
Oceania,Australia,https://www.xxxx.com.au,6a5bc4d1fd7cd34eec032ff3,True,97.0,3.0,43.0,37.0,10.0,3.0,5007883.0
Oceania,Australia,https://www.healthdirect.gov.au,6a5bc4d354fa443e8b87a29a,True,61.0,3.0,2.0,24.0,17.0,0.0,7108123.0
Oceania,Australia,https://adelaide.edu.au,6a5bc4d3f3f5803d427778de,True,217.0,13.0,10.0,68.0,48.0,7.0,18067969.0
Oceania,Australia,https://transport.vic.gov.au,6a5bc4d3a1e244c1f12c35e8,True,7.0,4.0,0.0,2.0,0.0,0.0,414093.0
Oceania,Australia,https://www.theaustralian.com.au,6a5bc4d3663b29181fae6771,True,2.0,2.0,0.0,0.0,0.0,0.0,2608.0
Oceania,Australia,https://www.suzannegrae.com.au,6a5bc4d390e9fd814c56e87c,True,299.0,8.0,11.0,85.0,124.0,2.0,38097601.0
Oceania,Australia,https://www.nab.com.au,6a5bc4d5face262cfb0fb643,True,83.0,1.0,10.0,30.0,27.0,4.0,7251263.0
Oceania,Australia,https://www.harrisscarfe.com.au,6a5bc4d759056ff44d4c5e18,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.westpac.com.au,6a5bc4d814cda9f4aa765a63,True,57.0,3.0,7.0,26.0,13.0,1.0,4371282.0
Oceania,Australia,https://www.supercheapauto.com.au,6a5bc4d8d4e9ad277c17ff09,True,219.0,3.0,2.0,40.0,162.0,4.0,19055701.0
Oceania,Australia,https://7news.com.au,6a5bc4d98ef503bead5c8bfe,True,48.0,1.0,4.0,6.0,27.0,7.0,11035251.0
Oceania,Australia,https://skillselect.gov.au,6a5bc4d94901d7a0ff56c682,True,3.0,2.0,0.0,0.0,0.0,0.0,831.0
Oceania,Australia,https://vucollaborate.vu.edu.au,6a5bc4da3bae23b2d3a41b7c,True,8.0,4.0,1.0,2.0,0.0,0.0,8535.0
Oceania,Australia,https://online.fireflyeducation.com.au,6a5bc4da65b78c057d19a24a,True,67.0,3.0,3.0,11.0,13.0,35.0,2545553.0
Oceania,Australia,https://www.bonds.com.au,6a5bc4db91159f587c13c267,True,600.0,16.0,4.0,364.0,118.0,8.0,26806644.0
Oceania,Australia,https://app.mysmartlab.com.au,6a5bc4dc6e66608e479a34af,True,17.0,1.0,5.0,3.0,4.0,3.0,501750.0
Oceania,Australia,https://ib.nab.com.au,6a5bc4dc663b29181fae6776,True,87.0,1.0,10.0,30.0,27.0,4.0,7251263.0
Oceania,Australia,https://www.racenet.com.au,6a5bc4dc9eebe03859c280a0,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Oceania,Australia,https://www.chemistwarehouse.com.au,6a5bc4dd9f3283959e0df63d,True,7.0,4.0,0.0,2.0,0.0,0.0,415231.0
Oceania,Australia,https://www.sbs.com.au,6a5bc4dd21c93ed74b0962e6,True,221.0,5.0,35.0,73.0,61.0,0.0,11566526.0
Oceania,Australia,https://learn.adelaide.edu.au,6a5bc4de2d20a7b3274e365c,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://www.emedical.immi.gov.au,6a5bc4de690657e9894f9665,True,30.0,1.0,3.0,17.0,3.0,0.0,1602349.0
Oceania,Australia,https://www.coinspot.com.au,6a5bc4df59056ff44d4c5e1e,True,60.0,1.0,5.0,5.0,39.0,7.0,4071725.0
Oceania,Australia,https://www.anz.com.au,6a5bc4dfa1e244c1f12c35f2,True,41.0,2.0,2.0,17.0,9.0,5.0,6856799.0
Oceania,Australia,https://schoolbox.bmg.vic.edu.au,6a5bc4dfb9bbaf2bdee60158,True,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Oceania,Australia,https://auth.woolworths.com.au,6a5bc4df3b63408647917f8e,True,2.0,2.0,0.0,0.0,0.0,0.0,775.0
Oceania,Australia,https://www.heraldsun.com.au,6a5bc4e30e531a4f79a94559,True,2.0,2.0,0.0,0.0,0.0,0.0,2608.0
Oceania,New Zealand,https://www.nzherald.co.nz,6a5bc52f44adc84cc85042a6,True,202.0,19.0,4.0,65.0,50.0,3.0,17745119.0
Oceania,New Zealand,https://www.stuff.co.nz,6a5bc4e4dea704d82f728d9f,True,192.0,17.0,12.0,43.0,57.0,14.0,12463257.0
Oceania,New Zealand,https://canvas.auckland.ac.nz,6a5bc4e44901d7a0ff56c688,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,New Zealand,https://www.rnz.co.nz,6a5bc4e5bf3d570c2240b1d2,True,164.0,2.0,4.0,40.0,94.0,14.0,9362895.0
Oceania,New Zealand,https://www.farmers.co.nz,6a5bc4e67ccc4f913a1dd3be,True,7.0,2.0,1.0,1.0,2.0,0.0,233328.0
Oceania,New Zealand,https://www.kmart.co.nz,6a5bc4e73bae23b2d3a41b87,True,2.0,2.0,0.0,0.0,0.0,0.0,761.0
Oceania,New Zealand,https://homebank.tsbbank.co.nz,6a5bc4e89eebe03859c280a5,True,2.0,2.0,0.0,0.0,0.0,0.0,775.0
Oceania,New Zealand,https://aoroa.otago.ac.nz,6a5bc4e944adc84cc85041ce,True,17.0,4.0,1.0,2.0,6.0,2.0,868851.0
Oceania,New Zealand,https://www.thepress.co.nz,6a5bc4e82d20a7b3274e3662,True,141.0,15.0,24.0,37.0,26.0,9.0,10601680.0
Oceania,New Zealand,https://www.pbtech.co.nz,6a5bc4eb872df44b3dafc30d,True,7.0,3.0,0.0,2.0,0.0,0.0,1130116.0
Oceania,New Zealand,https://www.ird.govt.nz,6a5bc4ebb9bbaf2bdee6015e,True,78.0,2.0,3.0,25.0,18.0,12.0,8485731.0
Oceania,New Zealand,https://www.bunnings.co.nz,6a5bc4eb0e531a4f79a9455e,True,7.0,4.0,0.0,2.0,0.0,0.0,415211.0
Oceania,New Zealand,https://www.realestate.co.nz,6a5bc4eb3b63408647917f93,True,155.0,19.0,10.0,51.0,36.0,5.0,15885682.0
Oceania,New Zealand,https://www.newzealandgirls.co.nz,6a5bc4ec6e66608e479a34c3,True,6.0,2.0,0.0,2.0,1.0,0.0,403575.0
Oceania,New Zealand,https://www.jbhifi.co.nz,6a5bc53914cda9f4aa765ac9,True,644.0,20.0,49.0,272.0,180.0,3.0,23087279.0
Oceania,New Zealand,https://www.studyladder.co.nz,6a5bc4ed69afcda5fe2c2bb5,True,43.0,4.0,9.0,11.0,12.0,6.0,5399452.0
Oceania,New Zealand,https://escortify.co.nz,6a5bc4ed7ccc4f913a1dd3c8,True,7.0,2.0,1.0,1.0,2.0,0.0,69193.0
Oceania,New Zealand,https://one.nz,6a5bc4ee3bae23b2d3a41b8c,True,82.0,13.0,4.0,22.0,23.0,3.0,8598007.0
Oceania,New Zealand,https://www.thepost.co.nz,6a5bc4ef6fb2686933480ef3,True,140.0,16.0,24.0,34.0,27.0,9.0,9593392.0
Oceania,New Zealand,https://www.anz.co.nz,6a5bc4ef2addff24a9e3baa9,True,100.0,5.0,2.0,27.0,45.0,0.0,7915806.0
Oceania,New Zealand,https://www.mitre10.co.nz,6a5bc4f07d1e54bf972a3f0c,True,8.0,2.0,1.0,1.0,2.0,0.0,60010.0
Oceania,New Zealand,https://www.postie.co.nz,6a5bc4f014cda9f4aa765a9f,True,11.0,4.0,1.0,2.0,0.0,1.0,156332.0
Oceania,New Zealand,https://www.briscoes.co.nz,6a5bc4f054fa443e8b87a2da,True,202.0,7.0,12.0,69.0,42.0,3.0,10847933.0
Oceania,New Zealand,https://www.timestables.co.nz,6a5bc4f0690657e9894f9686,True,69.0,8.0,6.0,12.0,33.0,3.0,3926049.0
Oceania,New Zealand,https://bank.westpac.co.nz,6a5bc4f121b0e417458194dc,True,2.0,2.0,0.0,0.0,0.0,0.0,4472.0
Oceania,New Zealand,https://vegamovie.nz,6a5bc4f09f3283959e0df647,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,New Zealand,https://www.carjam.co.nz,6a5bc4f14901d7a0ff56c68e,True,7.0,2.0,0.0,2.0,0.0,0.0,125739.0
Oceania,New Zealand,https://www.immigration.govt.nz,6a5bc4f1face262cfb0fb699,True,31.0,1.0,4.0,8.0,11.0,6.0,4258306.0
Oceania,New Zealand,https://mylotto.co.nz,6a5bc4f259056ff44d4c5e5d,True,61.0,7.0,2.0,12.0,23.0,2.0,12499940.0
Oceania,New Zealand,https://my.msd.govt.nz,6a5bc4f39eebe03859c280aa,True,32.0,4.0,4.0,10.0,8.0,2.0,6836249.0
Oceania,New Zealand,https://www.nzpost.co.nz,6a5bc4f3872df44b3dafc317,True,104.0,6.0,20.0,26.0,28.0,4.0,9066698.0
Oceania,New Zealand,https://peerwise.cs.auckland.ac.nz,6a5bc4f4caf573d009ddf016,True,64.0,6.0,2.0,4.0,52.0,0.0,1163292.0
Oceania,New Zealand,https://www.supercheapauto.co.nz,6a5bc4f6663b29181fae67d0,True,216.0,3.0,2.0,39.0,160.0,4.0,18957679.0
Oceania,New Zealand,https://www.bnz.co.nz,6a5bc4f66e66608e479a34cc,True,66.0,4.0,3.0,30.0,5.0,5.0,8176257.0
Oceania,New Zealand,https://www.thewarehouse.co.nz,6a5bc4f7c400374fd00b821d,True,270.0,28.0,3.0,97.0,90.0,2.0,14210986.0
Oceania,New Zealand,https://www.noelleeming.co.nz,6a5bc4f77ccc4f913a1dd3d2,True,237.0,28.0,3.0,87.0,67.0,4.0,9124606.0
Oceania,New Zealand,https://findsomeone.co.nz,6a5bc4f7c2bb4240f4a42363,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Oceania,New Zealand,https://www.spark.co.nz,6a5bc4f83f3a445f19229f01,True,12.0,6.0,0.0,2.0,2.0,0.0,403484.0
Oceania,New Zealand,https://canvas.aut.ac.nz,6a5bc4f821b0e417458194e1,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Oceania,New Zealand,https://www.locanto.co.nz,6a5bc4f8fd7cd34eec033057,True,6.0,2.0,0.0,2.0,1.0,0.0,423924.0
Oceania,New Zealand,https://www.oneroof.co.nz,6a5bc545a1e244c1f12c3678,True,168.0,11.0,13.0,76.0,29.0,7.0,8292042.0
Oceania,New Zealand,https://www.1news.co.nz,6a5bc5014901d7a0ff56c698,True,242.0,10.0,3.0,32.0,108.0,6.0,17522871.0
Oceania,New Zealand,https://maoridictionary.co.nz,6a5bc5017d1e54bf972a3f17,True,38.0,2.0,2.0,4.0,21.0,6.0,3736858.0
Oceania,New Zealand,https://www.odt.co.nz,6a5bc50144adc84cc85041e2,True,193.0,8.0,9.0,40.0,90.0,1.0,9248916.0
Oceania,New Zealand,https://practicetest.aa.co.nz,6a5bc501c2bb4240f4a42368,True,43.0,3.0,1.0,29.0,4.0,0.0,3243619.0
Oceania,New Zealand,https://www.airnewzealand.co.nz,6a5bc501b9bbaf2bdee601af,True,95.0,11.0,8.0,34.0,17.0,8.0,12519999.0
Oceania,New Zealand,https://www.tripadvisor.co.nz,6a5bc50121b0e417458194e7,True,4.0,2.0,0.0,1.0,1.0,0.0,30371.0
Oceania,New Zealand,https://www.thetoolshed.co.nz,6a5bc50169afcda5fe2c2be3,True,2.0,2.0,0.0,0.0,0.0,0.0,1040.0
Oceania,New Zealand,https://login.kiwibank.co.nz,6a5bc5018ef503bead5c8c31,True,24.0,4.0,1.0,5.0,1.0,0.0,1930207.0
Oceania,New Zealand,https://www.mightyape.co.nz,6a5bc501690657e9894f96ce,True,4.0,2.0,0.0,1.0,1.0,0.0,447217.0
Oceania,New Zealand,https://www.drivingtests.co.nz,6a5bc5010e531a4f79a94568,True,6.0,2.0,0.0,2.0,1.0,0.0,420031.0
Oceania,New Zealand,https://www.kiwiswingers.co.nz,6a5bc5063bcaf64bef8e552e,True,37.0,2.0,2.0,15.0,10.0,5.0,4628580.0
Oceania,New Zealand,https://www.westpac.co.nz,6a5bb0e6b7cafea7db549e08,True,13.0,3.0,0.0,6.0,2.0,0.0,1733763.0
Oceania,New Zealand,https://www.theoutlet.co.nz,6a5bc503bf3d570c2240b279,True,11.0,4.0,1.0,2.0,0.0,1.0,156528.0
Oceania,New Zealand,https://learning.prototec.co.nz,6a5bc506face262cfb0fb6bb,True,9.0,1.0,1.0,1.0,5.0,0.0,661285.0
Oceania,New Zealand,https://secure2.ipayroll.co.nz,6a5bc50990e9fd814c56e9aa,True,19.0,1.0,14.0,1.0,2.0,0.0,301705.0
Oceania,New Zealand,https://www.numberoneshoesandhannahs.co.nz,6a5bc50c3f3a445f19229f10,True,11.0,4.0,1.0,2.0,0.0,1.0,156804.0
Oceania,New Zealand,https://asianconstructionexpo.co.nz,6a5bc50b3bae23b2d3a41be1,True,57.0,6.0,10.0,21.0,11.0,4.0,8815767.0
Oceania,New Zealand,https://taku.nzqa.govt.nz,6a5bc50cfd7cd34eec033060,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Oceania,New Zealand,https://www.onceit.co.nz,6a5bc50ef3f5803d427779ba,True,132.0,3.0,6.0,10.0,79.0,3.0,17420952.0
Oceania,New Zealand,https://bol.westpac.co.nz,6a5bc50e69afcda5fe2c2be8,True,2.0,2.0,0.0,0.0,0.0,0.0,4608.0
Oceania,New Zealand,https://www2.nzqa.govt.nz,6a5bc50ecaf573d009ddf059,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Oceania,New Zealand,https://www.warehousestationery.co.nz,6a5bc511face262cfb0fb6c7,True,6.0,2.0,0.0,2.0,1.0,0.0,423301.0
Oceania,New Zealand,https://www.turners.co.nz,6a5bc511a1e244c1f12c361e,True,78.0,6.0,3.0,19.0,33.0,4.0,7587684.0
Oceania,New Zealand,https://flightbookings.airnewzealand.co.nz,6a5bc5127d1e54bf972a3f40,True,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Oceania,New Zealand,https://www.ticketmaster.co.nz,6a5bc514fd7cd34eec033065,True,42.0,7.0,4.0,20.0,5.0,0.0,7556422.0
Oceania,New Zealand,https://moodle.unitec.ac.nz,6a5bc5148ef503bead5c8c4c,True,19.0,1.0,2.0,7.0,3.0,1.0,6604837.0
Oceania,New Zealand,https://www.2degrees.nz,6a5bc51690e9fd814c56e9c0,True,105.0,6.0,6.0,43.0,36.0,0.0,24470181.0
Oceania,New Zealand,https://www.newworld.co.nz,6a5bc51714cda9f4aa765aad,True,7.0,4.0,0.0,2.0,0.0,0.0,1400878.0
Oceania,New Zealand,https://www.doc.govt.nz,6a5bc5170e531a4f79a94571,True,125.0,2.0,8.0,75.0,16.0,5.0,5987245.0
Oceania,New Zealand,https://www.sunlive.co.nz,6a5bc51869afcda5fe2c2bed,True,109.0,8.0,6.0,24.0,52.0,2.0,9193099.0
Oceania,New Zealand,https://www.paknsave.co.nz,6a5bc519c2bb4240f4a42396,True,7.0,4.0,0.0,2.0,0.0,0.0,1395954.0
Oceania,New Zealand,https://www.golf.co.nz,6a5bc5199eebe03859c280cd,True,216.0,9.0,33.0,108.0,37.0,5.0,15341021.0
Oceania,New Zealand,https://www.skyscanner.co.nz,6a5bc51a3bcaf64bef8e5556,True,18.0,5.0,2.0,3.0,3.0,0.0,1338205.0
Oceania,New Zealand,https://s1.panel-quote.co.nz,6a5bc51acaf573d009ddf05e,True,13.0,3.0,1.0,1.0,8.0,0.0,1340733.0
Oceania,New Zealand,https://app.companiesoffice.govt.nz,6a5bc51b59056ff44d4c5e9d,True,53.0,6.0,4.0,13.0,20.0,6.0,4540967.0
Oceania,New Zealand,https://www.hoyts.co.nz,6a5bc51bdea704d82f728e62,True,186.0,4.0,7.0,71.0,69.0,4.0,8514602.0
Oceania,New Zealand,https://tradedepot.co.nz,6a5bc51c21b0e417458194ee,True,7.0,2.0,0.0,2.0,0.0,0.0,402217.0
Oceania,New Zealand,https://www.newstalkzb.co.nz,6a5bc51c690657e9894f96d5,True,166.0,9.0,6.0,24.0,107.0,7.0,13789993.0
